id,title,company,sector,location,stipend,duration,datePosted,startDate,description,responsibilities,requirements,skills,perks,numberOfOpenings,type,deadline
2d680b00-b295-4d45-af96-e795f1d075d1,Interior Design,12 Square Interiors,Design,"[""Bangalore"", ""560001""]","10,000",2,21-09-2025,Immediate,The Interior Design Intern will assist our team in creating and executing design projects from concept to completion.,"Create 2D drawings and 3D models using AutoCAD, Google SketchUp, and 3ds Max; Assist with material selection and creating mood boards; Support senior designers in client presentations; Help coordinate with vendors and contractors on-site.","Proficiency in AutoCAD, Google SketchUp, and 3ds Max; A creative portfolio showcasing design projects; Strong understanding of interior design principles; Excellent communication and teamwork skills.","['AutoCAD', 'Google SketchUp', '3ds Max', 'Interior Design']",Internship with job offer; Certificate; Letter of recommendation,2,hybrid,21-10-2025
2ea56435-a937-4c7d-a181-5eda0aa432ca,DevOps Engineering,Applicate IT Solutions Private Limited,Technology,"[""Gurgaon"", ""122001""]","15,000",3,21-09-2025,Immediate,The DevOps Engineering Intern will work on automating and streamlining our software development and deployment processes.,Assist with setting up and managing CI/CD pipelines using Jenkins; Work with cloud infrastructure on Amazon Web Services (AWS); Use Linux systems for server administration and scripting; Learn and apply DevOps best practices for automation and monitoring.,"A strong interest in DevOps and cloud engineering; Experience with Linux, Jenkins, and AWS is highly desirable; A problem-solving mindset with a passion for automation; A job offer is available for successful interns.","['Linux', 'DevOps', 'Jenkins', 'Amazon Web Services (AWS)']",Internship with job offer; Certificate; Informal dress code,1,remote,21-10-2025
2edfb27c-8462-402d-b48a-24227f2d1dab,Web Development,UCPro LLP,Technology,"[""Bangalore"", ""560001""]","6,000",2,21-09-2025,Immediate,"The Web Development Intern will work on a variety of technologies, including PHP, Laravel, React, and Vue.js.","Develop and maintain web applications using PHP, MySQL, and JavaScript; Work with modern frameworks like Laravel, ReactJS, and Vue.js; Assist with both front-end and back-end development tasks; Collaborate with a team in a Linux environment.","Strong skills in PHP, MySQL, and JavaScript; Experience with Laravel, ReactJS, or Vue.js is a significant plus; Familiarity with Linux; A portfolio of web projects is highly encouraged.","['PHP', 'MySQL', 'JavaScript', 'Linux', 'LARAVEL', 'ReactJS', 'Vue Js']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week,1,hybrid,21-10-2025
2ee49e69-8497-4ac4-be51-db121acaa0de,Content Writing,Baraati Media & Entertainment Private Limited,Other,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Content Writing Intern will create engaging content for our wedding media platform.,"Write articles and blog posts about weddings, events, and related topics; Ensure excellent spoken and written English in all content; Collaborate with the team on content ideas and strategy; Work in a structured, 5-day-a-week environment.",A passion for weddings and lifestyle content; Excellent blogging and writing skills in English; A creative and reliable writer; A job offer is available for interns who excel.,"['Blogging', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Content Writing']",Internship with job offer; Certificate; Letter of recommendation; 5 days a week,1,remote,21-10-2025
2f354961-9ced-4aa2-84c2-a036b4f34961,Marketing,Icecreamlabs,Technology,"[""Gurgaon"", ""122001""]","10,000",2,21-09-2025,Immediate,The Marketing Intern will support our marketing team in a fast-paced technology company.,"Assist with the execution of marketing campaigns and initiatives; Help with market research and competitor analysis; Support content creation for our digital channels; Work in a collaborative, 5-day-a-week environment.",A strong interest in a marketing career in the tech industry; Good communication and analytical skills; A proactive and eager-to-learn attitude; A great team player.,"['Marketing', 'Market Research', 'Campaign Execution']",Letter of recommendation; 5 days a week,1,hybrid,21-10-2025
2f3e3087-160e-4237-86f8-56a01b7d661a,Graphic Design,Volopay,Finance,"[""Bangalore"", ""560001""]","20,000",3,21-09-2025,Immediate,The Graphic Design Intern will create high-quality visual designs and animations for our FinTech company.,"Design graphics and user interfaces using Figma; Create motion graphics and animations with Adobe After Effects; Collaborate with the marketing and product teams on visual design; Work in a fast-paced, 5-day-a-week environment.",Expertise in Figma and Adobe After Effects; A strong portfolio showcasing modern UI design and motion graphics; A creative and detail-oriented designer with a passion for FinTech; A great team player.,"['Adobe After Effects', 'Figma', 'UI/UX Design', 'Motion Graphics']",Internship Certificate; Letter of recommendation; Informal dress code; 5 days a week; Competitive stipend,1,hybrid,21-10-2025
2fd6102a-1730-44c4-8666-fceff40e578e,Field Sales,Abhigrow Solutions Private Limited,Technology,"[""Delhi"", ""110001""]","5,000",1,21-09-2025,Immediate,This is a one-month Field Sales Internship focused on B2B client acquisition.,"Conduct on-field visits to potential business clients; Present and sell our solutions, communicating in English and Hindi; Manage leads and sales activities using Salesforce; Work towards achieving weekly sales targets.","Excellent spoken English and Hindi; A strong interest and aptitude for field sales; Familiarity with Salesforce is a plus; A confident, energetic, and results-driven individual.","['Salesforce', 'English Proficiency (Spoken)', 'Hindi Proficiency (Spoken)', 'Field Sales']",Internship Certificate; Letter of recommendation,1,remote,21-10-2025
3021d16e-1f5a-447c-b2ba-60dc84868f29,Video Making Editing,My Media City,Other,"[""Bangalore"", ""560001""]","5,000",2,21-09-2025,Immediate,The Video Making/Editing Intern will work with a wide array of professional video and audio editing software.,"Edit and produce videos using Adobe Premiere Pro, Final Cut Pro, and Sony Vegas Pro; Create motion graphics and effects with After Effects and Illustrator; Edit audio with Adobe Audition; Work in a creative, 5-day-a-week environment.","Expertise across multiple video editing platforms (Adobe suite, Final Cut, etc.); A strong portfolio showcasing your video production skills; A creative and technically proficient editor; A collaborative and deadline-driven mindset.","['Adobe Illustrator', 'Adobe Premiere Pro', 'Final Cut Pro', 'Adobe Creative Suite', 'Sony Vegas Pro', 'Adobe Audition', 'Adobe After Effects']",Internship Certificate; Letter of recommendation; Flexible work hours; 5 days a week,1,remote,21-10-2025
30a04d3a-924e-4041-8deb-71f173fb33ed,Business Development (Sales),The Majesstine Sports,Other,"[""Bangalore"", ""560001""]","9,500",3,21-09-2025,Immediate,The Business Development (Sales) Intern will support sales and client management for our sports facility.,Reach out to corporate clients and groups to promote our sports facilities; Prepare proposals and presentations using MS-Office; Maintain good communication with clients in English; Assist with on-site events and client visits.,Proficiency in MS-Office; Strong English communication skills (spoken and written); An outgoing personality with an interest in sports; Excellent organizational and sales skills.,"['MS-Office', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Sales']",Internship with job offer; Certificate; Letter of recommendation; Informal dress code; 5 days a week,1,onsite,21-10-2025
30ff1ec4-8589-4165-a2e3-394b819ff78e,Animation,Jinoy Dave,Design,"[""Ahmedabad"", ""380001""]","8,000",2,21-09-2025,Immediate,The Animation Intern will assist in creating 2D and/or 3D animations for various projects.,"Support the lead animator in creating animated sequences; Assist with storyboarding, modeling, and rendering tasks; Learn and apply animation principles and software; Collaborate with a creative team on exciting projects.","A strong passion for animation and a creative portfolio; Familiarity with animation software (e.g., Blender, Maya, Adobe Animate); A good team player with a willingness to learn; Strong attention to detail.","['Animation', '3D Modeling', 'Storyboarding']",Internship Certificate; Letter of recommendation,1,remote,21-10-2025
31e7cdbc-f8ed-4fb6-a736-2ecbf75710ce,Business Development (Sales),Codingal Education Private Limited,Education,"[""Bangalore"", ""560001""]","5,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will help drive admissions for our online coding courses for kids.,Contact potential customers (parents) to explain the benefits of our coding courses; Follow up on leads and guide them through the enrollment process; Use MS-Office to track leads and sales progress; Achieve weekly and monthly sales targets.,Excellent spoken English and persuasive communication skills; Proficiency in MS-Office; A passion for education and technology; A target-driven and enthusiastic attitude.,"['MS-Office', 'English Proficiency (Spoken)', 'Sales', 'Lead Conversion']",Internship Certificate; Letter of recommendation; Sales training,5,hybrid,21-10-2025
31eb88ee-1175-4121-8368-6e3771cbcdad,Accountancy,Interview Cracker,Education,"[""Bangalore"", ""560001""]","22,000",1,21-09-2025,Immediate,"This is a one-month, high-stipend Accountancy Internship in a multilingual environment, with a job offer.","Assist with complex accounting tasks and financial modeling; Build and maintain client relationships, communicating in English, Hindi, and Kannada; Prepare financial reports and analysis; This role requires excellent multilingual communication skills.","Expertise in Accounting and Financial Modeling; Strong client relationship skills; Excellent proficiency in English, Hindi, and Kannada (spoken and written); A highly motivated and professional individual.","['Accounting', 'Financial Modeling', 'Kannada', 'Client Relationship', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'Kannada Proficiency (Spoken)', 'Kannada Proficiency (Written)']",Internship with job offer; Certificate; Top-tier stipend,1,remote,21-10-2025
320a8e05-c6c4-4ab6-a512-38dc00c9d65d,Inventory Management,BUMSONTHESADDLE,Other,"[""Bangalore"", ""560001""]","8,000",6,21-09-2025,Immediate,The Inventory Management Intern will oversee and optimize our stock of cycling products and accessories.,Manage inventory levels and conduct regular stock audits; Use MS-Excel to track inventory and forecast demand; Write product descriptions and other copy for our e-commerce site; Communicate with suppliers and handle order processing.,Strong proficiency in MS-Excel; Excellent English writing skills for copywriting; Good communication skills for supplier coordination; Meticulous attention to detail and organizational skills.,"['MS-Excel', 'Copywriting', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Inventory Control']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours,1,onsite,21-10-2025
326bf318-6a7d-4903-af1b-7b4873016b78,Campus Ambassador,CollegeBol,Education,"[""Ahmedabad"", ""380001""]","5,000",2,21-09-2025,Immediate,The Campus Ambassador Intern will represent our brand and promote our services on their college campus.,Promote CollegeBol through social media and on-campus activities; Organize and lead events to engage students; Collect feedback from students to help us improve our services; Create presentations and reports on campus activities using MS-PowerPoint.,Currently enrolled as a college student with a strong campus network; Excellent communication and leadership skills; Proficient in social media marketing and MS-PowerPoint; A proactive and outgoing personality.,"['Social Media Marketing', 'MS-PowerPoint', 'Event Management', 'Public Speaking']",Internship Certificate; Letter of recommendation; Flexible work hours; Performance-based rewards,10,onsite,21-10-2025
33493cd9-8891-471f-8bf4-117704f63da4,Architecture,WebxInfinity IT Solutions A Venture Of Blowpix Solutions Pvt Ltd,Technology,"[""Bangalore"", ""560001""]","2,000",2,21-09-2025,Immediate,The Architecture Intern will gain experience in design and planning within our IT solutions company.,Assist architects and designers with drafting and design tasks; Help prepare architectural drawings and presentations; Learn to use design software under supervision; Support the team with project documentation.,Currently pursuing a degree in Architecture; A strong desire to learn and a passion for design; Basic familiarity with architectural software is a plus; Good communication and teamwork skills.,"['Architecture', 'Drafting', 'Design']",Internship Certificate; Flexible work hours,1,onsite,21-10-2025
336c39ea-f675-4987-a7ac-b89b5304f936,Business Development (Sales),Transchamp,Technology,"[""Bangalore"", ""560001""]","15,000",6,21-09-2025,Immediate,The Business Development (Sales) Intern will support sales operations using Salesforce and other tools.,Assist with managing leads and customer data in Salesforce; Support the sales team in preparing reports and dashboards; Help with client communication and follow-ups; Learn and apply sales strategies in a tech environment.,Familiarity with Salesforce or other CRM software; Strong communication and organizational skills; Interest in a career in technology sales; Ability to work effectively in a team.,"['Salesforce', 'CRM Management', 'Lead Generation']",Internship Certificate; Valuable industry experience,1,remote,21-10-2025
338e4634-e04b-4acd-8ab7-06053193bfbe,Mobile App Development,Zutawa Studios Private Limited,Technology,"[""Bangalore"", ""560001""]","7,500",3,21-09-2025,Immediate,The Mobile App Development Intern will work on building and maintaining Android applications.,Develop and enhance Android applications using Java; Integrate backend services using Firebase; Collaborate with the team to design and implement new app features; Troubleshoot and debug to improve application performance.,Strong proficiency in Java and Android development; Experience with Firebase is a significant advantage; A portfolio of Android projects is required; A passion for mobile technology and creating great user experiences.,"['Java', 'Android', 'Firebase', 'Mobile App Development']",Internship Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,2,remote,21-10-2025
33bcba55-a728-40ea-9e00-db91eee038c5,Graphic Design,Thirumathi Herbal & Natural Products,Other,"[""Bangalore"", ""560001""]","11,000",6,21-09-2025,Immediate,The Graphic Design Intern will create visual content for our brand of herbal and natural products.,"Design packaging, labels, and marketing materials; Create graphics for social media and our website; Use Adobe Photoshop, CorelDRAW, and Illustrator to produce high-quality designs; Collaborate with the marketing team on branding initiatives.","Strong proficiency in Adobe Photoshop, CorelDRAW, and Adobe Illustrator; A portfolio that demonstrates creativity and a clean design aesthetic; Interest in natural products and wellness; Ability to work independently.","['Adobe Photoshop', 'CorelDRAW', 'Adobe Illustrator', 'Branding']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week; Free snacks & beverages,1,hybrid,21-10-2025
33fa9fbd-3462-4c90-b546-8eb1faccc19b,Web Development,Divineshop Ecommerce Solution Private Limited,Technology,"[""Chennai"", ""600001""]","5,000",4,21-09-2025,Immediate,The Web Development Intern will work on our e-commerce platform with a wide and diverse technology stack.,"Develop and maintain our Magento-based e-commerce site using Python and Django; Create front-end components with HTML, CSS, JavaScript, and Vue.js; Manage databases with PostgreSQL; Work with AWS for cloud deployment and services.","A highly versatile developer with skills across a broad tech stack (HTML, CSS, JS, Python, Django, Magento, Vue.js, AWS, etc.); A strong portfolio of e-commerce or complex web projects; A passion for learning and tackling new challenges; Experience with social media marketing and Adobe Creative Suite is a plus.","['HTML', 'CSS', 'Social Media Marketing', 'JavaScript', 'Python', 'Adobe Photoshop', 'Adobe Creative Suite', 'Magento', 'Django', 'PostgreSQL', 'Vue Js', 'Amazon Web Server (AWS)']",Internship Certificate; Experience with a complex e-commerce stack,1,hybrid,21-10-2025
346313e6-f191-471b-a4a7-937c4ec2f588,Operations,FunStay,Other,"[""Bangalore"", ""560001""]","3,000",2,21-09-2025,Immediate,The Operations Intern will support our hospitality platform with multilingual communication and data management.,"Assist with daily operations, including managing bookings and customer support; Communicate with clients and partners in English, Hindi, Tamil, and Kannada; Use MS-Excel to track and manage operational data; A job offer is available for strong performers.",Excellent spoken and written proficiency in English and other regional languages; Proficiency in MS-Excel; Strong organizational and problem-solving skills; This role is incentive-driven.,"['MS-Excel', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Hindi Proficiency (Spoken)', 'Tamil Proficiency (Spoken)', 'Kannada Proficiency (Spoken)']",Internship with job offer; Certificate; Informal dress code; Performance incentives,2,onsite,21-10-2025
34ab58f1-3cd7-4d69-a5df-5a948e2da25c,Business Development (Sales),Tesseract Education,Education,"[""Chennai"", ""600001""]","5,000",3,21-09-2025,Immediate,The Business Development (Sales) Intern will promote and sell our educational products and services.,"Identify and contact potential customers, including students and institutions; Present our educational offerings and their benefits; Follow up on leads and work towards sales targets; Build and maintain relationships with clients.",A strong interest in sales and the education sector; Excellent communication and presentation skills; A proactive and goal-oriented mindset; A passion for making an impact in education.,"['Sales', 'EdTech', 'Lead Generation']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,2,remote,21-10-2025
35cff062-6bae-4cf2-af31-5c12750264fe,Marketing,RightMark Solutions,Other,"[""Chennai"", ""600001""]","10,000",1,21-09-2025,Immediate,"The Marketing Intern will support our campaigns in a multilingual environment for a one-month, high-impact role.","Assist with marketing and outreach activities to a diverse audience; Communicate effectively with clients and partners in English, Telugu, and Tamil; Help create and distribute marketing materials; A job offer is available for exceptional performance.","Excellent spoken and written English, and spoken proficiency in Telugu and Tamil; A strong interest in a marketing career; Great interpersonal and communication skills; A proactive and adaptable individual.","['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Telugu Proficiency (Spoken)', 'Tamil Proficiency (Spoken)']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours,1,onsite,21-10-2025
36ef6cce-c5c3-4a07-9944-d030c34d7259,Operations,Logic Legends,Technology,"[""Bangalore"", ""560001""]","5,000",6,21-09-2025,Immediate,"The Operations Intern will support our business with a mix of administrative, marketing, and accounting tasks.",Assist with daily operational and administrative duties; Execute email marketing campaigns to support sales; Handle basic accounting and bookkeeping tasks; Communicate with clients in English and Kannada.,"A versatile skill set including basic Accounting, Email Marketing, and strong communication; Spoken proficiency in English and Kannada; A highly organized and proactive individual; Ability to work with flexible hours.","['Accounting', 'Email Marketing', 'English Proficiency (Spoken)', 'English Proficiency (Written)', 'Kannada Proficiency (Spoken)']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,1,remote,21-10-2025
36fb4cbf-5fb3-41b5-b651-d99d3391b09b,Video Making Editing,Cook With Parul,Other,"[""Bangalore"", ""560001""]","7,000",6,21-09-2025,Immediate,The Video Making/Editing Intern will create engaging food and recipe videos for our social media channels.,Shoot and edit high-quality recipe videos for platforms like YouTube and Instagram; Assist with social media marketing by creating video-based content; Collaborate on new video concepts and formats; Manage video production workflow from start to finish.,"Strong skills in video editing and making; A passion for food, cooking, and content creation; Experience with social media video formats; A creative and detail-oriented video producer.","['Social Media Marketing', 'Video Editing', 'Video Production']",Internship Certificate; Letter of recommendation; Flexible work hours,1,hybrid,21-10-2025
37063c47-4ed9-43cf-853c-4abda7ebe119,Digital Marketing,TREEHACK,Technology,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Digital Marketing Intern will be responsible for executing our online marketing strategies.,Manage and grow our social media presence; Implement SEO techniques to improve organic visibility; Assist with creating and running digital marketing campaigns; Analyze performance data and provide actionable insights.,"A solid understanding of digital marketing, social media marketing, and SEO; An analytical mindset with a focus on results; Good communication and teamwork skills; A proactive and eager learner.","['Social Media Marketing', 'Digital Marketing', 'Search Engine Optimization (SEO)']",Internship Certificate; Informal dress code,1,hybrid,21-10-2025
371b214b-d1e3-4b25-a08b-256e691cc6bc,Mobile App Development,Indigo Solutions,Technology,"[""Bangalore"", ""560001""]","15,000",3,21-09-2025,Immediate,The Mobile App Development Intern will focus on building and maintaining native iOS applications.,"Develop and enhance our iOS applications using Swift; Collaborate with the design and product teams to create a great user experience; Write clean, maintainable code and fix bugs; Participate in the full iOS development lifecycle.",Strong proficiency in Swift and native iOS development; A portfolio of iOS projects is highly recommended; A passion for Apple technologies and creating beautiful apps; A collaborative and problem-solving mindset.,"['Swift', 'iOS', 'Mobile App Development']",Internship Certificate; Letter of recommendation; Informal dress code; Competitive stipend,1,remote,21-10-2025
3757d687-6dbc-49ae-b38f-70584f5384ed,Financial Advisor Training,I Cap Financial Services,Finance,"[""Bangalore"", ""560001""]","5,000",3,21-09-2025,Immediate,This internship provides training and practical experience to become a Financial Advisor.,Learn about various financial products and services; Assist senior advisors in client meetings and financial planning; Conduct market research and analysis; Develop client relationship and communication skills.,"A strong interest in finance and financial planning; Excellent interpersonal and communication skills; A desire to help clients achieve their financial goals; Currently pursuing a degree in finance, business, or a related field.","['Financial Planning', 'Client Relationship', 'Market Analysis']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week; Free snacks & beverages,3,remote,21-10-2025
38375b19-15da-4c7d-b213-239505b25219,Game Design,Shining Cloud,Technology,"[""Bangalore"", ""560001""]","8,000",2,21-09-2025,Immediate,The Game Design Intern will contribute to the creative process of developing new games.,Assist with brainstorming and documenting game concepts and mechanics; Write creative copy for in-game text and promotional materials; Use Adobe After Effects to create simple animations or UI effects; Collaborate with artists and developers on game projects.,A strong passion for game design and playing games; Creative skills in copywriting and visual effects (Adobe After Effects); A great team player with good communication skills; A portfolio of game ideas or projects is a plus.,"['Copywriting', 'Adobe After Effects', 'Game Design']",Internship Certificate; Letter of recommendation; Informal dress code,1,onsite,21-10-2025
385426a4-49e8-440e-aee8-d0dd7c8f14a9,Digital Marketing,Paskon (India) Private Limited,Manufacturing,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Digital Marketing Intern will manage a full range of online marketing activities to support our growth.,"Execute digital marketing campaigns across social media, SEM (Google AdWords), and SEO; Analyze campaign performance and optimize for better results; Help create and manage content for our digital channels; Work in a structured, 5-day-a-week environment.","Hands-on experience with social media marketing, SEM, and SEO; Strong analytical skills and familiarity with tools like Google AdWords; Excellent communication skills; A passion for digital marketing.","['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Digital Marketing', 'Google AdWords', 'Search Engine Optimization (SEO)']",Internship with job offer; Letter of recommendation; 5 days a week,1,hybrid,21-10-2025
38e710e7-8471-4c8f-820b-398bf5c10dc6,Digital Marketing,Yo Doozy,Technology,"[""Bangalore"", ""560001""]","5,000",3,21-09-2025,Immediate,"The Digital Marketing Intern will be involved in all aspects of our online marketing, including SEO, SEM, and social media.",Assist with Search Engine Optimization (SEO) and Search Engine Marketing (SEM) campaigns; Help manage social media channels and create content; Analyze marketing data to measure campaign effectiveness; Support the digital marketing team with various tasks.,"A solid understanding of digital marketing, including SEO, SEM, and social media; Strong analytical skills; Good written and verbal communication skills; A passion for staying updated on digital trends.","['Social Media Marketing', 'Search Engine Marketing (SEM)', 'Digital Marketing', 'Search Engine Optimization (SEO)']",Internship Certificate; Letter of recommendation; Flexible work hours; 5 days a week,1,onsite,21-10-2025
392f6a84-73a9-4311-82a3-18d29e9ecd5e,Content Marketing,Digibook Technologies Private Limited,Technology,"[""Bangalore"", ""560001""]","14,000",3,21-09-2025,Immediate,"The Content Marketing Intern will be a key part of our marketing team, with a potential job offer.","Develop and execute a content marketing strategy; Create a variety of content, including articles, case studies, and social media posts; Use SEO best practices to optimize content for search engines; Analyze content performance and make data-driven improvements.",Strong writing and content creation skills; A good understanding of content marketing and SEO; An analytical mindset to measure content effectiveness; A proactive and strategic thinker.,"['Content Marketing', 'SEO', 'Content Strategy']",Internship with job offer; 5 days a week; Competitive stipend,1,onsite,21-10-2025
3938d7f6-5e74-41b1-8cdb-efc4c9dcc0cc,Mobile App Development,IClimb Systems India Private Limited,Technology,"[""Bangalore"", ""560001""]","15,000",6,21-09-2025,Immediate,The Mobile App Development Intern will work on building and enhancing our Android applications using Java and Flutter.,"Develop and maintain native Android (Java) and cross-platform (Flutter) applications; Collaborate with the team on app design, features, and functionality; Write clean, efficient code and participate in code reviews; Work in a 5-day-a-week agile environment.","Strong experience in mobile development with Java, Flutter, and the Android SDK; A portfolio of relevant mobile app projects; A passion for building high-quality mobile applications; A collaborative and proactive developer.","['Java', 'Flutter', 'Android', 'Mobile App Development']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week,1,remote,21-10-2025
39a67291-aecf-4403-bc0d-76cc5a06bc37,Web Development,Mind Fleck Private Limited,Technology,"[""Bangalore"", ""560001""]","2,000",3,21-09-2025,Immediate,"The Web Development Intern will gain practical experience in building websites, with incentives and a job offer.",Assist senior developers with front-end and back-end development tasks; Write and debug code for web applications; Help with website maintenance and updates; This is a 5-day-a-week role with performance incentives.,"A foundational knowledge of web development (HTML, CSS, JavaScript); A strong desire to learn and grow as a developer; A good team player with a positive attitude; A job offer is available for motivated interns.","['Web Development', 'HTML', 'CSS', 'JavaScript']",Internship with job offer; Certificate; Letter of recommendation; 5 days a week; Performance incentives,2,onsite,21-10-2025
3a0190c9-7fd1-483b-9143-25faa8922f79,Business Development (Sales),Shreeram Technologies Services Private Limited,Technology,"[""Chennai"", ""600001""]","8,000",3,21-09-2025,Immediate,"The Business Development (Sales) Intern will drive lead generation through email marketing, with performance incentives.",Develop and execute email marketing campaigns to generate sales leads; Research and build lists of potential clients; Track and analyze campaign performance to optimize results; Support the sales team with qualified leads.,Experience with email marketing tools and strategies; Strong research and analytical skills; Excellent written communication; A self-motivated and results-oriented approach.,"['Email Marketing', 'Lead Generation', 'Sales']",Internship Certificate; Letter of recommendation; Flexible work hours; Performance incentives,1,onsite,21-10-2025
3b4f4b59-bd0d-4c49-b0f3-9c6c7a22ddf0,Business Development (Sales),American Institute Of Big Data Professionals,Education,"[""Bangalore"", ""560001""]","3,000",2,21-09-2025,Immediate,The Business Development (Sales) Intern will promote our big data training programs to potential students and professionals.,Communicate with prospective learners to explain our courses and career outcomes; Follow up with leads and assist them with the enrollment process; Maintain excellent written and spoken English in all communications; Work towards achieving admission targets.,Excellent English proficiency (spoken and written); Strong communication and interpersonal skills; A passion for sales and education technology; A goal-oriented and persuasive personality.,"['English Proficiency (Spoken)', 'English Proficiency (Written)', 'Sales', 'Educational Counseling']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours; Informal dress code,3,remote,21-10-2025
3b81168a-a97c-4559-8608-748a469ee49a,Materials Science Chemical Market Research,Ideapoke Technologies Private Limited,Research,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,The Market Research Intern will focus on the Materials Science and Chemical industries.,"Conduct in-depth market research on new materials, chemicals, and technologies; Analyze market trends, drivers, and competitive landscapes; Prepare detailed research reports and summaries; A strong background in Chemistry is required for this technical research role.","A degree or strong background in Chemistry or Materials Science; Excellent research and analytical skills; Strong written communication skills for report writing; Ability to work in a structured, 5-day-a-week environment.","['Chemistry', 'Market Research', 'Materials Science', 'Technical Analysis']",Internship Certificate; Letter of recommendation; 5 days a week,1,remote,21-10-2025
3c95a296-cc4e-47ef-99ea-a7333bb23d7a,Customer Support Success,Coviam Technologies,Technology,"[""Bangalore"", ""560001""]","22,000",6,21-09-2025,Immediate,The Customer Support Success Intern will ensure our clients are successful by providing exceptional support.,Act as the main point of contact for customer inquiries and issues; Proactively engage with customers to ensure they are getting value from our products; Troubleshoot problems and provide timely resolutions; Gather customer feedback to help improve our products.,Excellent communication and problem-solving skills; A strong customer-first attitude; Ability to learn technical products quickly; A proactive and empathetic approach to customer success.,"['Customer Support', 'Client Relationship Management', 'Problem Solving']",Internship with job offer; Certificate; Letter of recommendation; Flexible work hours; Informal dress code; 5 days a week; Free snacks & beverages,2,remote,21-10-2025
3d43b6fd-ef8b-4b94-aec4-f3dab4aeeac9,Marketing,Sparcolife Digital Healthcare Technologies Private Limited,Healthcare,"[""Bangalore"", ""560001""]","8,000",3,21-09-2025,Immediate,"The Marketing Intern will help promote our digital healthcare solutions, with a potential job offer upon completion.","Assist in creating and implementing marketing strategies; Develop content for our website, blog, and social media channels; Conduct market research to understand customer needs and competitor landscape; Support lead generation and digital advertising efforts.",A strong interest in marketing and the healthcare technology sector; Excellent written and verbal communication skills; Creative and analytical mindset; Eagerness to learn and contribute to a growing company.,"['Marketing Strategy', 'Content Creation', 'Market Research']",Internship with job offer; Letter of recommendation; Flexible work hours,2,onsite,21-10-2025
3da74a67-e560-4165-bf51-c870e333cf48,Operations,Lakshmi Tools & Components,Manufacturing,"[""Hoskote"", ""562114""]","12,000",1,21-09-2025,Immediate,"The Operations Intern will provide essential support and hands-on experience in the manufacturing sector, with a focus on chemical processes and quality control.",Assist in monitoring production line efficiency; Support in quality assurance testing of components; Help manage inventory and logistics; Apply chemistry knowledge to troubleshoot process issues.,"Studying Chemistry, Chemical Engineering, or a related field; Strong analytical and problem-solving skills; Ability to work in a fast-paced industrial environment; Eagerness to learn about manufacturing operations.","['Chemistry', 'Quality Control', 'Process Management']",Internship Certificate; Letter of recommendation; Informal dress code; Free snacks & beverages,1,remote,21-10-2025
3de41275-b801-428a-9c70-184ddea40c78,Content Writing,Millet Amma,Healthcare,"[""Bangalore"", ""560001""]","7,500",2,21-09-2025,Immediate,"The Content Writing Intern will create engaging content about health, food, and millets.",Write creative blog posts and articles about healthy eating and our products; Manage content and data using MS-Excel; Collaborate with the marketing team on content ideas; Ensure all content is informative and engaging.,"Excellent creative writing and blogging skills; Proficiency in MS-Excel; A passion for health, nutrition, and food; A portfolio of your writing is required.","['Blogging', 'Creative Writing', 'MS-Excel', 'Health Content']",Internship Certificate; Letter of recommendation; Flexible work hours; Informal dress code,1,remote,21-10-2025
